Article ID number,filename,Did the article receive a badge for open data?,Does the article state whether or 0t the data are available?,Did the article receive a badge for open materials?,Does the article state whether or 0t any research materials are available?,,,,,,,,,,,,,,,,1-4-2013 CPS,Clinical_Psychological_Science.2013.April.1-4-2013_CPS.txt
20-11-2013 JEPLMC,#N/A,0,0,0,0,,,,,,,,,,,,,,,,33-7-2013 PS,Psychological_Science.2013.July.33-7-2013_PS.txt
21-11-2013 JEPLMC,#N/A,0,0,0,0,,,,,,,,,,,,,,,,34-7-2013 PS,Psychological_Science.2013.July.34-7-2013_PS.txt
22-11-2013 JEPLMC,#N/A,0,0,0,1,,,,,,,,,,,,,,,,35-7-2013 PS,Psychological_Science.2013.July.35-7-2013_PS.txt
23-11-2013 JEPLMC,#N/A,0,0,0,0,,,,,,,,,,,,,,,,36-7-2013 PS,Psychological_Science.2013.July.36-7-2013_PS.txt
24-11-2013 JEPLMC,#N/A,0,0,0,0,,,,,,,,,,,,,,,,37-7-2013 PS,Psychological_Science.2013.July.37-7-2013_PS.txt
25-11-2013 JEPLMC,#N/A,0,0,0,0,,,,,,,,,,,,,,,,38-7-2013 PS,Psychological_Science.2013.July.38-7-2013_PS.txt
26-11-2013 JEPLMC,#N/A,0,0,0,0,,,,,,,,,,,,,,,,39-7-2013 PS,Psychological_Science.2013.July.39-7-2013_PS.txt
27-11-2013 JEPLMC,#N/A,0,0,0,0,,,,,,,,,,,,,,,,4-7-2013 PS,Psychological_Science.2013.July.4-7-2013_PS.txt
28-11-2013 JEPLMC,#N/A,0,0,0,0,,,,,,,,,,,,,,,,5-7-2013 PS,Psychological_Science.2013.July.5-7-2013_PS.txt
29-11-2013 JEPLMC,#N/A,0,0,0,1,,,,,,,,,,,,,,,,6-7-2013 PS,Psychological_Science.2013.July.6-7-2013_PS.txt
21-11-2014 JEPLMC,#N/A,0,0,0,1,,,,,,,,,,,,,,,,7-7-2013 PS,Psychological_Science.2013.July.7-7-2013_PS.txt
22-11-2014 JEPLMC,#N/A,0,0,0,1,,,,,,,,,,,,,,,,8-7-2013 PS,Psychological_Science.2013.July.8-7-2013_PS.txt
23-11-2014 JEPLMC,#N/A,0,0,0,0,,,,,,,,,,,,,,,,9-7-2013 PS,Psychological_Science.2013.July.9-7-2013_PS.txt
24-11-2014 JEPLMC,#N/A,0,0,0,0,,,,,,,,,,,,,,,,1-6-2013 PS,Psychological_Science.2013.June.1-6-2013_PS.txt
1-2-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.February.1-2-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,10-6-2013 PS,Psychological_Science.2013.June.10-6-2013_PS.txt
1-4-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.April.1-4-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,11-6-2013 PS,Psychological_Science.2013.June.11-6-2013_PS.txt
2-2-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.February.2-2-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,12-6-2013 PS,Psychological_Science.2013.June.12-6-2013_PS.txt
2-4-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.April.2-4-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,13-6-2013 PS,Psychological_Science.2013.June.13-6-2013_PS.txt
3-4-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.April.3-4-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,14-6-2013 PS,Psychological_Science.2013.June.14-6-2013_PS.txt
4-4-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.April.4-4-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,15-6-2013 PS,Psychological_Science.2013.June.15-6-2013_PS.txt
3-2-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.February.3-2-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,16-6-2013 PS,Psychological_Science.2013.June.16-6-2013_PS.txt
4-2-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.February.4-2-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,17-6-2013 PS,Psychological_Science.2013.June.17-6-2013_PS.txt
6-2-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.February.6-2-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,18-6-2013 PS,Psychological_Science.2013.June.18-6-2013_PS.txt
5-4-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.April.5-4-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,19-6-2013 PS,Psychological_Science.2013.June.19-6-2013_PS.txt
6-4-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.April.6-4-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,2-6-2013 PS,Psychological_Science.2013.June.2-6-2013_PS.txt
1-1-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.January.1-1-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,20-6-2013 PS,Psychological_Science.2013.June.20-6-2013_PS.txt
2-1-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.January.2-1-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,21-6-2013 PS,Psychological_Science.2013.June.21-6-2013_PS.txt
3-1-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.January.3-1-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,22-6-2013 PS,Psychological_Science.2013.June.22-6-2013_PS.txt
5-1-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.January.5-1-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,23-6-2013 PS,Psychological_Science.2013.June.23-6-2013_PS.txt
7-2-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.February.7-2-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,24-6-2013 PS,Psychological_Science.2013.June.24-6-2013_PS.txt
14-2-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.February.14-2-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,25-6-2013 PS,Psychological_Science.2013.June.25-6-2013_PS.txt
15-2-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.February.15-2-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,26-6-2013 PS,Psychological_Science.2013.June.26-6-2013_PS.txt
16-2-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.February.16-2-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,27-6-2013 PS,Psychological_Science.2013.June.27-6-2013_PS.txt
1-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.1-3-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,28-6-2013 PS,Psychological_Science.2013.June.28-6-2013_PS.txt
2-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.2-3-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,29-6-2013 PS,Psychological_Science.2013.June.29-6-2013_PS.txt
1-5-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.May.1-5-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,3-6-2013 PS,Psychological_Science.2013.June.3-6-2013_PS.txt
2-5-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.May.2-5-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,30-6-2013 PS,Psychological_Science.2013.June.30-6-2013_PS.txt
3-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.3-3-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,31-6-2013 PS,Psychological_Science.2013.June.31-6-2013_PS.txt
4-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.4-3-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,32-6-2013 PS,Psychological_Science.2013.June.32-6-2013_PS.txt
5-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.5-3-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,33-6-2013 PS,Psychological_Science.2013.June.33-6-2013_PS.txt
6-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.6-3-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,34-6-2013 PS,Psychological_Science.2013.June.34-6-2013_PS.txt
3-5-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.May.3-5-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,4-6-2013 PS,Psychological_Science.2013.June.4-6-2013_PS.txt
4-5-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.May.4-5-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,5-6-2013 PS,Psychological_Science.2013.June.5-6-2013_PS.txt
5-5-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.May.5-5-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,6-6-2013 PS,Psychological_Science.2013.June.6-6-2013_PS.txt
1-3-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.March.1-3-2015_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,7-6-2013 PS,Psychological_Science.2013.June.7-6-2013_PS.txt
2-3-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.March.2-3-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,8-6-2013 PS,Psychological_Science.2013.June.8-6-2013_PS.txt
3-3-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.March.3-3-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,9-6-2013 PS,Psychological_Science.2013.June.9-6-2013_PS.txt
4-3-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.March.4-3-2015_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,1-3-2013 PS,Psychological_Science.2013.March.1-3-2013_PS.txt
5-3-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.March.5-3-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,10-3-2013 PS,Psychological_Science.2013.March.10-3-2013_PS.txt
6-3-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.March.6-3-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,11-3-2013 PS,Psychological_Science.2013.March.11-3-2013_PS.txt
7-3-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.March.7-3-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,12-3-2013 PS,Psychological_Science.2013.March.12-3-2013_PS.txt
8-3-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.March.8-3-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,13-3-2013 PS,Psychological_Science.2013.March.13-3-2013_PS.txt
9-3-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.March.9-3-2015_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,14-3-2013 PS,Psychological_Science.2013.March.14-3-2013_PS.txt
11-11-2013 JPSP,Journal_of_Personality_and_Social_Psychology.2013.0vember.11-11-2013_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,15-3-2013 PS,Psychological_Science.2013.March.15-3-2013_PS.txt
2-11-2013 JPSP,Journal_of_Personality_and_Social_Psychology.2013.0vember.2-11-2013_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,16-3-2013 PS,Psychological_Science.2013.March.16-3-2013_PS.txt
7-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.7-3-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,17-3-2013 PS,Psychological_Science.2013.March.17-3-2013_PS.txt
8-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.8-3-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,18-3-2013 PS,Psychological_Science.2013.March.18-3-2013_PS.txt
9-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.9-3-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,19-3-2013 PS,Psychological_Science.2013.March.19-3-2013_PS.txt
10-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.10-3-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,2-3-2013 PS,Psychological_Science.2013.March.2-3-2013_PS.txt
11-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.11-3-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,20-3-2013 PS,Psychological_Science.2013.March.20-3-2013_PS.txt
12-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.12-3-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,3-3-2013 PS,Psychological_Science.2013.March.3-3-2013_PS.txt
13-3-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.March.13-3-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,4-3-2013 PS,Psychological_Science.2013.March.4-3-2013_PS.txt
1-1-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.January.1-1-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,5-3-2013 PS,Psychological_Science.2013.March.5-3-2013_PS.txt
3-11-2013 JPSP,Journal_of_Personality_and_Social_Psychology.2013.0vember.3-11-2013_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,6-3-2013 PS,Psychological_Science.2013.March.6-3-2013_PS.txt
2-1-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.January.2-1-2015_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,7-3-2013 PS,Psychological_Science.2013.March.7-3-2013_PS.txt
1-11-2013 JPSP,Journal_of_Personality_and_Social_Psychology.2013.0vember.1-11-2013_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,8-3-2013 PS,Psychological_Science.2013.March.8-3-2013_PS.txt
3-1-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.January.3-1-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,9-3-2013 PS,Psychological_Science.2013.March.9-3-2013_PS.txt
5-1-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.January.5-1-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,1-5-2013 PS,Psychological_Science.2013.May.1-5-2013_PS.txt
6-1-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.January.6-1-2015_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,10-5-2013 PS,Psychological_Science.2013.May.10-5-2013_PS.txt
7-1-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.January.7-1-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,11-5-2013 PS,Psychological_Science.2013.May.11-5-2013_PS.txt
8-1-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.January.8-1-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,12-5-2013 PS,Psychological_Science.2013.May.12-5-2013_PS.txt
9-1-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.January.9-1-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,13-5-2013 PS,Psychological_Science.2013.May.13-5-2013_PS.txt
10-1-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.January.10-1-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,14-5-2013 PS,Psychological_Science.2013.May.14-5-2013_PS.txt
11-1-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.January.11-1-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,15-5-2013 PS,Psychological_Science.2013.May.15-5-2013_PS.txt
1-2-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.February.1-2-2015_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,16-5-2013 PS,Psychological_Science.2013.May.16-5-2013_PS.txt
2-2-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.February.2-2-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,17-5-2013 PS,Psychological_Science.2013.May.17-5-2013_PS.txt
3-2-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.February.3-2-2015_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,18-5-2013 PS,Psychological_Science.2013.May.18-5-2013_PS.txt
4-2-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.February.4-2-2015_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,19-5-2013 PS,Psychological_Science.2013.May.19-5-2013_PS.txt
6-2-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.February.6-2-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,2-5-2013 PS,Psychological_Science.2013.May.2-5-2013_PS.txt
7-11-2013 JPSP,Journal_of_Personality_and_Social_Psychology.2013.0vember.7-11-2013_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,20-5-2013 PS,Psychological_Science.2013.May.20-5-2013_PS.txt
8-11-2013 JPSP,Journal_of_Personality_and_Social_Psychology.2013.0vember.8-11-2013_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,21-5-2013 PS,Psychological_Science.2013.May.21-5-2013_PS.txt
7-2-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.February.7-2-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,22-5-2013 PS,Psychological_Science.2013.May.22-5-2013_PS.txt
8-2-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.February.8-2-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,23-5-2013 PS,Psychological_Science.2013.May.23-5-2013_PS.txt
9-2-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.February.9-2-2015_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,24-5-2013 PS,Psychological_Science.2013.May.24-5-2013_PS.txt
9-11-2013 JPSP,Journal_of_Personality_and_Social_Psychology.2013.0vember.9-11-2013_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,25-5-2013 PS,Psychological_Science.2013.May.25-5-2013_PS.txt
15-1-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.January.15-1-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,26-5-2013 PS,Psychological_Science.2013.May.26-5-2013_PS.txt
14-1-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.January.14-1-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,3-5-2013 PS,Psychological_Science.2013.May.3-5-2013_PS.txt
13-1-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.January.13-1-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,4-5-2013 PS,Psychological_Science.2013.May.4-5-2013_PS.txt
10-11-2013 JPSP,Journal_of_Personality_and_Social_Psychology.2013.0vember.10-11-2013_JPSP.txt,0,1,0,1,,,,,,,,,,,,,,,,5-5-2013 PS,Psychological_Science.2013.May.5-5-2013_PS.txt
12-1-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.January.12-1-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,6-5-2013 PS,Psychological_Science.2013.May.6-5-2013_PS.txt
1-4-2015 JPSP,Journal_of_Personality_and_Social_Psychology.2015.April.1-4-2015_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,7-5-2013 PS,Psychological_Science.2013.May.7-5-2013_PS.txt
1-7-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.July.1-7-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,8-5-2013 PS,Psychological_Science.2013.May.8-5-2013_PS.txt
2-7-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.July.2-7-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,9-5-2013 PS,Psychological_Science.2013.May.9-5-2013_PS.txt
3-7-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.July.3-7-2012_JPSP.txt,0,0,0,1,,,,,,,,,,,,,,,,1-11-2013 PS,Psychological_Science.2013.0vember.1-11-2013_PS.txt
4-7-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.July.4-7-2012_JPSP.txt,0,1,0,0,,,,,,,,,,,,,,,,10-11-2013 PS,Psychological_Science.2013.0vember.10-11-2013_PS.txt
5-7-2012 JPSP,Journal_of_Personality_and_Social_Psychology.2012.July.5-7-2012_JPSP.txt,0,0,0,0,,,,,,,,,,,,,,,,11-11-2013 PS,Psychological_Science.2013.0vember.11-11-2013_PS.txt
7-1-2014 DP,Developmental_Psychology.2014.January.7-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,12-11-2013 PS,Psychological_Science.2013.0vember.12-11-2013_PS.txt
8-1-2014 DP,Developmental_Psychology.2014.January.8-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,13-11-2013 PS,Psychological_Science.2013.0vember.13-11-2013_PS.txt
9-1-2014 DP,Developmental_Psychology.2014.January.9-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,14-11-2013 PS,Psychological_Science.2013.0vember.14-11-2013_PS.txt
10-1-2014 DP,Developmental_Psychology.2014.January.10-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,15-11-2013 PS,Psychological_Science.2013.0vember.15-11-2013_PS.txt
11-1-2014 DP,Developmental_Psychology.2014.January.11-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,16-11-2013 PS,Psychological_Science.2013.0vember.16-11-2013_PS.txt
12-1-2014 DP,Developmental_Psychology.2014.January.12-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,17-11-2013 PS,Psychological_Science.2013.0vember.17-11-2013_PS.txt
13-1-2014 DP,Developmental_Psychology.2014.January.13-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,18-11-2013 PS,Psychological_Science.2013.0vember.18-11-2013_PS.txt
14-1-2014 DP,Developmental_Psychology.2014.January.14-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,19-11-2013 PS,Psychological_Science.2013.0vember.19-11-2013_PS.txt
15-1-2014 DP,Developmental_Psychology.2014.January.15-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,2-11-2013 PS,Psychological_Science.2013.0vember.2-11-2013_PS.txt
16-1-2014 DP,Developmental_Psychology.2014.January.16-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,20-11-2013 PS,Psychological_Science.2013.0vember.20-11-2013_PS.txt
17-1-2014 DP,Developmental_Psychology.2014.January.17-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,21-11-2013 PS,Psychological_Science.2013.0vember.21-11-2013_PS.txt
18-1-2014 DP,Developmental_Psychology.2014.January.18-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,22-11-2013 PS,Psychological_Science.2013.0vember.22-11-2013_PS.txt
19-1-2014 DP,Developmental_Psychology.2014.January.19-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,23-11-2013 PS,Psychological_Science.2013.0vember.23-11-2013_PS.txt
20-1-2014 DP,Developmental_Psychology.2014.January.20-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,24-11-2013 PS,Psychological_Science.2013.0vember.24-11-2013_PS.txt
21-1-2014 DP,Developmental_Psychology.2014.January.21-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,25-11-2013 PS,Psychological_Science.2013.0vember.25-11-2013_PS.txt
22-1-2014 DP,Developmental_Psychology.2014.January.22-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,26-11-2013 PS,Psychological_Science.2013.0vember.26-11-2013_PS.txt
23-1-2014 DP,Developmental_Psychology.2014.January.23-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,3-11-2013 PS,Psychological_Science.2013.0vember.3-11-2013_PS.txt
24-1-2014 DP,Developmental_Psychology.2014.January.24-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,4-11-2013 PS,Psychological_Science.2013.0vember.4-11-2013_PS.txt
25-1-2014 DP,Developmental_Psychology.2014.January.25-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,5-11-2013 PS,Psychological_Science.2013.0vember.5-11-2013_PS.txt
26-1-2014 DP,Developmental_Psychology.2014.January.26-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,6-11-2013 PS,Psychological_Science.2013.0vember.6-11-2013_PS.txt
27-1-2014 DP,Developmental_Psychology.2014.January.27-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,7-11-2013 PS,Psychological_Science.2013.0vember.7-11-2013_PS.txt
28-1-2014 DP,Developmental_Psychology.2014.January.28-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,8-11-2013 PS,Psychological_Science.2013.0vember.8-11-2013_PS.txt
29-1-2014 DP,Developmental_Psychology.2014.January.29-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,9-11-2013 PS,Psychological_Science.2013.0vember.9-11-2013_PS.txt
30-1-2014 DP,Developmental_Psychology.2014.January.30-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,1-10-2013 PS,Psychological_Science.2013.October.1-10-2013_PS.txt
31-1-2014 DP,Developmental_Psychology.2014.January.31-1-2014_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,10-10-2013 PS,Psychological_Science.2013.October.10-10-2013_PS.txt
22-3-2012 DP,Developmental_Psychology.2012.March.22-3-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,11-10-2013 PS,Psychological_Science.2013.October.11-10-2013_PS.txt
23-3-2012 DP,Developmental_Psychology.2012.March.23-3-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,12-10-2013 PS,Psychological_Science.2013.October.12-10-2013_PS.txt
24-3-2012 DP,Developmental_Psychology.2012.March.24-3-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,13-10-2013 PS,Psychological_Science.2013.October.13-10-2013_PS.txt
25-3-2012 DP,Developmental_Psychology.2012.March.25-3-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,14-10-2013 PS,Psychological_Science.2013.October.14-10-2013_PS.txt
26-3-2012 DP,Developmental_Psychology.2012.March.26-3-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,15-10-2013 PS,Psychological_Science.2013.October.15-10-2013_PS.txt
27-3-2012 DP,Developmental_Psychology.2012.March.27-3-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,16-10-2013 PS,Psychological_Science.2013.October.16-10-2013_PS.txt
25-5-2012 DP,Developmental_Psychology.2012.May.25-5-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,17-10-2013 PS,Psychological_Science.2013.October.17-10-2013_PS.txt
26-5-2012 DP,Developmental_Psychology.2012.May.26-5-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,18-10-2013 PS,Psychological_Science.2013.October.18-10-2013_PS.txt
27-5-2012 DP,Developmental_Psychology.2012.May.27-5-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,19-10-2013 PS,Psychological_Science.2013.October.19-10-2013_PS.txt
28-5-2012 DP,Developmental_Psychology.2012.May.28-5-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,2-10-2013 PS,Psychological_Science.2013.October.2-10-2013_PS.txt
29-5-2012 DP,Developmental_Psychology.2012.May.29-5-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,20-10-2013 PS,Psychological_Science.2013.October.20-10-2013_PS.txt
31-5-2012 DP,Developmental_Psychology.2012.May.31-5-2012_DP.txt,0,0,0,0,,,,,,,,,,,,,,,,21-10-2013 PS,Psychological_Science.2013.October.21-10-2013_PS.txt
